Timestamp,Parking Spot,Occupied
2024-10-29 15:04:47.004166,Spot 7,Occupied
2024-10-29 15:04:47.004166,Spot 10,Occupied
2024-10-29 15:04:47.004166,Spot 15,Occupied
2024-10-29 15:04:47.004166,Spot 18,Occupied
2024-10-29 15:04:47.004166,Spot 19,Occupied
2024-10-29 15:04:47.020638,Spot 2,Occupied
2024-10-29 15:04:47.036268,Spot 5,Occupied
2024-10-29 15:04:47.036268,Spot 6,Occupied
2024-10-29 15:04:47.036268,Spot 7,Occupied
2024-10-29 15:04:47.036268,Spot 10,Occupied
2024-10-29 15:04:47.036268,Spot 15,Occupied
2024-10-29 15:04:47.036268,Spot 18,Occupied
2024-10-29 15:04:47.036268,Spot 19,Occupied
2024-10-29 15:04:47.052392,Spot 2,Occupied
2024-10-29 15:04:47.068019,Spot 5,Occupied
2024-10-29 15:04:47.068019,Spot 6,Occupied
2024-10-29 15:04:47.068019,Spot 7,Occupied
2024-10-29 15:04:47.068019,Spot 10,Occupied
2024-10-29 15:04:47.068019,Spot 15,Occupied
2024-10-29 15:04:47.068019,Spot 18,Occupied
2024-10-29 15:04:47.068019,Spot 19,Occupied
2024-10-29 15:04:47.108769,Spot 2,Occupied
2024-10-29 15:04:47.108769,Spot 5,Occupied
2024-10-29 15:04:47.108769,Spot 6,Occupied
2024-10-29 15:04:47.116301,Spot 7,Occupied
2024-10-29 15:04:47.116301,Spot 10,Occupied
2024-10-29 15:04:47.116301,Spot 15,Occupied
2024-10-29 15:04:47.116301,Spot 18,Occupied
2024-10-29 15:04:47.116301,Spot 19,Occupied
2024-10-29 15:04:47.147890,Spot 2,Occupied
2024-10-29 15:04:47.147890,Spot 5,Occupied
2024-10-29 15:04:47.147890,Spot 7,Occupied
2024-10-29 15:04:47.147890,Spot 10,Occupied
2024-10-29 15:04:47.147890,Spot 15,Occupied
2024-10-29 15:04:47.147890,Spot 18,Occupied
2024-10-29 15:04:47.147890,Spot 19,Occupied
2024-10-29 15:04:47.164129,Spot 2,Occupied
2024-10-29 15:04:47.179799,Spot 5,Occupied
2024-10-29 15:04:47.179799,Spot 7,Occupied
2024-10-29 15:04:47.179799,Spot 10,Occupied
2024-10-29 15:04:47.179799,Spot 15,Occupied
2024-10-29 15:04:47.179799,Spot 17,Occupied
2024-10-29 15:04:47.179799,Spot 18,Occupied
2024-10-29 15:04:47.208842,Spot 2,Occupied
2024-10-29 15:04:47.211349,Spot 5,Occupied
2024-10-29 15:04:47.211349,Spot 7,Occupied
2024-10-29 15:04:47.211349,Spot 10,Occupied
2024-10-29 15:04:47.211349,Spot 15,Occupied
2024-10-29 15:04:47.211349,Spot 17,Occupied
2024-10-29 15:04:47.211349,Spot 18,Occupied
2024-10-29 15:04:47.228861,Spot 2,Occupied
2024-10-29 15:04:47.228861,Spot 5,Occupied
2024-10-29 15:04:47.244529,Spot 7,Occupied
2024-10-29 15:04:47.244529,Spot 10,Occupied
2024-10-29 15:04:47.244529,Spot 15,Occupied
2024-10-29 15:04:47.244529,Spot 17,Occupied
2024-10-29 15:04:47.244529,Spot 18,Occupied
2024-10-29 15:04:47.260440,Spot 2,Occupied
2024-10-29 15:04:47.276066,Spot 5,Occupied
2024-10-29 15:04:47.276066,Spot 7,Occupied
2024-10-29 15:04:47.276066,Spot 10,Occupied
2024-10-29 15:04:47.276066,Spot 15,Occupied
2024-10-29 15:04:47.276066,Spot 17,Occupied
2024-10-29 15:04:47.276066,Spot 18,Occupied
2024-10-29 15:04:47.292406,Spot 2,Occupied
2024-10-29 15:04:47.308032,Spot 5,Occupied
2024-10-29 15:04:47.309040,Spot 7,Occupied
2024-10-29 15:04:47.309040,Spot 10,Occupied
2024-10-29 15:04:47.309040,Spot 15,Occupied
2024-10-29 15:04:47.309040,Spot 17,Occupied
2024-10-29 15:04:47.309040,Spot 18,Occupied
2024-10-29 15:04:47.324314,Spot 2,Occupied
2024-10-29 15:04:47.339985,Spot 5,Occupied
2024-10-29 15:04:47.339985,Spot 7,Occupied
2024-10-29 15:04:47.339985,Spot 10,Occupied
2024-10-29 15:04:47.339985,Spot 15,Occupied
2024-10-29 15:04:47.339985,Spot 17,Occupied
2024-10-29 15:04:47.339985,Spot 18,Occupied
2024-10-29 15:04:47.371921,Spot 2,Occupied
2024-10-29 15:04:47.371921,Spot 5,Occupied
2024-10-29 15:04:47.371921,Spot 7,Occupied
2024-10-29 15:04:47.371921,Spot 10,Occupied
2024-10-29 15:04:47.371921,Spot 15,Occupied
2024-10-29 15:04:47.371921,Spot 17,Occupied
2024-10-29 15:04:47.371921,Spot 18,Occupied
2024-10-29 15:04:47.409373,Spot 2,Occupied
2024-10-29 15:04:47.409373,Spot 5,Occupied
2024-10-29 15:04:47.420388,Spot 10,Occupied
2024-10-29 15:04:47.420388,Spot 15,Occupied
2024-10-29 15:04:47.420388,Spot 17,Occupied
2024-10-29 15:04:47.420388,Spot 18,Occupied
2024-10-29 15:04:47.451961,Spot 2,Occupied
2024-10-29 15:04:47.451961,Spot 5,Occupied
2024-10-29 15:04:47.451961,Spot 10,Occupied
2024-10-29 15:04:47.451961,Spot 15,Occupied
2024-10-29 15:04:47.451961,Spot 17,Occupied
2024-10-29 15:04:47.451961,Spot 18,Occupied
2024-10-29 15:04:47.468149,Spot 2,Occupied
2024-10-29 15:04:47.483778,Spot 5,Occupied
2024-10-29 15:04:47.483778,Spot 10,Occupied
2024-10-29 15:04:47.483778,Spot 15,Occupied
2024-10-29 15:04:47.483778,Spot 17,Occupied
2024-10-29 15:04:47.509326,Spot 2,Occupied
2024-10-29 15:04:47.509326,Spot 5,Occupied
2024-10-29 15:04:47.509326,Spot 10,Occupied
2024-10-29 15:04:47.516840,Spot 15,Occupied
2024-10-29 15:04:47.516840,Spot 17,Occupied
2024-10-29 15:04:47.532405,Spot 2,Occupied
2024-10-29 15:04:47.532405,Spot 5,Occupied
2024-10-29 15:04:47.532405,Spot 10,Occupied
2024-10-29 15:04:47.532405,Spot 15,Occupied
2024-10-29 15:04:47.548034,Spot 17,Occupied
2024-10-29 15:04:47.564092,Spot 2,Occupied
2024-10-29 15:04:47.564092,Spot 5,Occupied
2024-10-29 15:04:47.579720,Spot 10,Occupied
2024-10-29 15:04:47.579720,Spot 15,Occupied
2024-10-29 15:04:47.579720,Spot 17,Occupied
2024-10-29 15:04:47.609587,Spot 2,Occupied
2024-10-29 15:04:47.612597,Spot 5,Occupied
2024-10-29 15:04:47.612597,Spot 10,Occupied
2024-10-29 15:04:47.612597,Spot 15,Occupied
2024-10-29 15:04:47.612597,Spot 17,Occupied
2024-10-29 15:04:47.628803,Spot 2,Occupied
2024-10-29 15:04:47.628803,Spot 5,Occupied
2024-10-29 15:04:47.644432,Spot 10,Occupied
2024-10-29 15:04:47.644432,Spot 15,Occupied
2024-10-29 15:04:47.644432,Spot 17,Occupied
2024-10-29 15:04:47.660885,Spot 2,Occupied
2024-10-29 15:04:47.660885,Spot 5,Occupied
2024-10-29 15:04:47.676513,Spot 10,Occupied
2024-10-29 15:04:47.676513,Spot 15,Occupied
2024-10-29 15:04:47.676513,Spot 17,Occupied
2024-10-29 15:04:47.710323,Spot 2,Occupied
2024-10-29 15:04:47.710323,Spot 5,Occupied
2024-10-29 15:04:47.724831,Spot 10,Occupied
2024-10-29 15:04:47.724831,Spot 15,Occupied
2024-10-29 15:04:47.724831,Spot 17,Occupied
2024-10-29 15:04:47.756109,Spot 2,Occupied
2024-10-29 15:04:47.756109,Spot 5,Occupied
2024-10-29 15:04:47.756109,Spot 10,Occupied
2024-10-29 15:04:47.756109,Spot 15,Occupied
2024-10-29 15:04:47.756109,Spot 17,Occupied
2024-10-29 15:04:47.787995,Spot 2,Occupied
2024-10-29 15:04:47.787995,Spot 5,Occupied
2024-10-29 15:04:47.787995,Spot 10,Occupied
2024-10-29 15:04:47.787995,Spot 15,Occupied
2024-10-29 15:04:47.787995,Spot 17,Occupied
2024-10-29 15:04:47.820687,Spot 2,Occupied
2024-10-29 15:04:47.820687,Spot 5,Occupied
2024-10-29 15:04:47.820687,Spot 10,Occupied
2024-10-29 15:04:47.820687,Spot 15,Occupied
2024-10-29 15:04:47.820687,Spot 17,Occupied
2024-10-29 15:04:47.852273,Spot 2,Occupied
2024-10-29 15:04:47.852273,Spot 5,Occupied
2024-10-29 15:04:47.852273,Spot 14,Occupied
2024-10-29 15:04:47.852273,Spot 15,Occupied
2024-10-29 15:04:47.884080,Spot 2,Occupied
2024-10-29 15:04:47.884080,Spot 5,Occupied
2024-10-29 15:04:47.884080,Spot 14,Occupied
2024-10-29 15:04:47.884080,Spot 15,Occupied
2024-10-29 15:04:47.884080,Spot 17,Occupied
2024-10-29 15:04:47.909716,Spot 2,Occupied
2024-10-29 15:04:47.916226,Spot 5,Occupied
2024-10-29 15:04:47.916226,Spot 15,Occupied
2024-10-29 15:04:47.916226,Spot 18,Occupied
2024-10-29 15:04:47.948884,Spot 2,Occupied
2024-10-29 15:04:47.948884,Spot 5,Occupied
2024-10-29 15:04:47.948884,Spot 15,Occupied
2024-10-29 15:04:47.948884,Spot 18,Occupied
2024-10-29 15:04:47.964447,Spot 2,Occupied
2024-10-29 15:04:47.980074,Spot 5,Occupied
2024-10-29 15:04:47.980074,Spot 15,Occupied
2024-10-29 15:04:47.980074,Spot 18,Occupied
2024-10-29 15:04:48.003830,Spot 2,Occupied
2024-10-29 15:04:48.003830,Spot 5,Occupied
2024-10-29 15:04:48.003830,Spot 15,Occupied
2024-10-29 15:04:48.003830,Spot 18,Occupied
2024-10-29 15:04:48.013223,Spot 2,Occupied
2024-10-29 15:04:48.028901,Spot 5,Occupied
2024-10-29 15:04:48.028901,Spot 15,Occupied
2024-10-29 15:04:48.028901,Spot 18,Occupied
2024-10-29 15:04:48.076318,Spot 2,Occupied
2024-10-29 15:04:48.091944,Spot 5,Occupied
2024-10-29 15:04:48.091944,Spot 15,Occupied
2024-10-29 15:04:48.091944,Spot 18,Occupied
2024-10-29 15:04:48.110114,Spot 2,Occupied
2024-10-29 15:04:48.124129,Spot 5,Occupied
2024-10-29 15:04:48.124129,Spot 15,Occupied
2024-10-29 15:04:48.124129,Spot 18,Occupied
2024-10-29 15:04:48.155190,Spot 2,Occupied
2024-10-29 15:04:48.155190,Spot 5,Occupied
2024-10-29 15:04:48.155190,Spot 15,Occupied
2024-10-29 15:04:48.155190,Spot 18,Occupied
2024-10-29 15:04:48.188168,Spot 2,Occupied
2024-10-29 15:04:48.188168,Spot 5,Occupied
2024-10-29 15:04:48.188168,Spot 15,Occupied
2024-10-29 15:04:48.188168,Spot 18,Occupied
2024-10-29 15:04:48.210379,Spot 2,Occupied
2024-10-29 15:04:48.220404,Spot 5,Occupied
2024-10-29 15:04:48.220404,Spot 15,Occupied
2024-10-29 15:04:48.220404,Spot 18,Occupied
2024-10-29 15:04:48.252231,Spot 2,Occupied
2024-10-29 15:04:48.252231,Spot 5,Occupied
2024-10-29 15:04:48.252231,Spot 14,Occupied
2024-10-29 15:04:48.252231,Spot 15,Occupied
2024-10-29 15:04:48.252231,Spot 18,Occupied
2024-10-29 15:04:48.268416,Spot 2,Occupied
2024-10-29 15:04:48.284045,Spot 5,Occupied
2024-10-29 15:04:48.284045,Spot 15,Occupied
2024-10-29 15:04:48.284045,Spot 18,Occupied
2024-10-29 15:04:48.316714,Spot 2,Occupied
2024-10-29 15:04:48.332343,Spot 5,Occupied
2024-10-29 15:04:48.332343,Spot 15,Occupied
2024-10-29 15:04:48.332343,Spot 18,Occupied
2024-10-29 15:04:48.354244,Spot 2,Occupied
2024-10-29 15:04:48.354244,Spot 5,Occupied
2024-10-29 15:04:48.354244,Spot 15,Occupied
2024-10-29 15:04:48.354244,Spot 18,Occupied
2024-10-29 15:04:48.379465,Spot 2,Occupied
2024-10-29 15:04:48.379465,Spot 5,Occupied
2024-10-29 15:04:48.379465,Spot 15,Occupied
2024-10-29 15:04:48.379465,Spot 18,Occupied
2024-10-29 15:04:48.404113,Spot 2,Occupied
2024-10-29 15:04:48.404113,Spot 5,Occupied
2024-10-29 15:04:48.404113,Spot 15,Occupied
2024-10-29 15:04:48.404113,Spot 18,Occupied
2024-10-29 15:04:48.428454,Spot 2,Occupied
2024-10-29 15:04:48.428454,Spot 5,Occupied
2024-10-29 15:04:48.428454,Spot 15,Occupied
2024-10-29 15:04:48.428454,Spot 18,Occupied
2024-10-29 15:04:48.475465,Spot 2,Occupied
2024-10-29 15:04:48.475465,Spot 5,Occupied
2024-10-29 15:04:48.491169,Spot 15,Occupied
2024-10-29 15:04:48.491169,Spot 18,Occupied
2024-10-29 15:04:48.510809,Spot 2,Occupied
2024-10-29 15:04:48.510809,Spot 5,Occupied
2024-10-29 15:04:48.524818,Spot 15,Occupied
2024-10-29 15:04:48.524818,Spot 18,Occupied
2024-10-29 15:04:48.540844,Spot 2,Occupied
2024-10-29 15:04:48.556541,Spot 5,Occupied
2024-10-29 15:04:48.556541,Spot 15,Occupied
2024-10-29 15:04:48.556541,Spot 18,Occupied
2024-10-29 15:04:48.572721,Spot 2,Occupied
2024-10-29 15:04:48.588392,Spot 5,Occupied
2024-10-29 15:04:48.588392,Spot 15,Occupied
2024-10-29 15:04:48.588392,Spot 18,Occupied
2024-10-29 15:04:48.620529,Spot 2,Occupied
2024-10-29 15:04:48.620529,Spot 5,Occupied
2024-10-29 15:04:48.620529,Spot 15,Occupied
2024-10-29 15:04:48.620529,Spot 18,Occupied
2024-10-29 15:04:48.644154,Spot 2,Occupied
2024-10-29 15:04:48.644154,Spot 5,Occupied
2024-10-29 15:04:48.644154,Spot 15,Occupied
2024-10-29 15:04:48.644154,Spot 18,Occupied
2024-10-29 15:04:48.667151,Spot 2,Occupied
2024-10-29 15:04:48.667151,Spot 5,Occupied
2024-10-29 15:04:48.667151,Spot 15,Occupied
2024-10-29 15:04:48.667151,Spot 18,Occupied
2024-10-29 15:04:48.684588,Spot 2,Occupied
2024-10-29 15:04:48.684588,Spot 5,Occupied
2024-10-29 15:04:48.700220,Spot 15,Occupied
2024-10-29 15:04:48.700220,Spot 18,Occupied
2024-10-29 15:04:48.716570,Spot 2,Occupied
2024-10-29 15:04:48.716570,Spot 5,Occupied
2024-10-29 15:04:48.732198,Spot 15,Occupied
2024-10-29 15:04:48.732198,Spot 18,Occupied
2024-10-29 15:04:48.748388,Spot 2,Occupied
2024-10-29 15:04:48.764018,Spot 5,Occupied
2024-10-29 15:04:48.764018,Spot 15,Occupied
2024-10-29 15:04:48.764018,Spot 18,Occupied
2024-10-29 15:04:48.796698,Spot 2,Occupied
2024-10-29 15:04:48.796698,Spot 5,Occupied
2024-10-29 15:04:48.796698,Spot 15,Occupied
2024-10-29 15:04:48.796698,Spot 18,Occupied
2024-10-29 15:04:48.828245,Spot 2,Occupied
2024-10-29 15:04:48.828245,Spot 5,Occupied
2024-10-29 15:04:48.828245,Spot 15,Occupied
2024-10-29 15:04:48.828245,Spot 18,Occupied
2024-10-29 15:04:48.876470,Spot 2,Occupied
2024-10-29 15:04:48.876470,Spot 5,Occupied
2024-10-29 15:04:48.892099,Spot 15,Occupied
2024-10-29 15:04:48.892099,Spot 18,Occupied
2024-10-29 15:04:48.911789,Spot 2,Occupied
2024-10-29 15:04:48.911789,Spot 5,Occupied
2024-10-29 15:04:48.924802,Spot 15,Occupied
2024-10-29 15:04:48.924802,Spot 18,Occupied
2024-10-29 15:04:48.930455,Spot 2,Occupied
2024-10-29 15:04:48.946154,Spot 5,Occupied
2024-10-29 15:04:48.946154,Spot 15,Occupied
2024-10-29 15:04:48.946154,Spot 18,Occupied
2024-10-29 15:04:48.971382,Spot 2,Occupied
2024-10-29 15:04:48.971382,Spot 5,Occupied
2024-10-29 15:04:48.971382,Spot 15,Occupied
2024-10-29 15:04:48.971382,Spot 18,Occupied
2024-10-29 15:04:49.004120,Spot 2,Occupied
2024-10-29 15:04:49.004120,Spot 5,Occupied
2024-10-29 15:04:49.004120,Spot 15,Occupied
2024-10-29 15:04:49.004120,Spot 18,Occupied
2024-10-29 15:04:49.036271,Spot 2,Occupied
2024-10-29 15:04:49.036271,Spot 5,Occupied
2024-10-29 15:04:49.036271,Spot 14,Occupied
2024-10-29 15:04:49.036271,Spot 15,Occupied
2024-10-29 15:04:49.036271,Spot 18,Occupied
2024-10-29 15:04:49.068026,Spot 2,Occupied
2024-10-29 15:04:49.068026,Spot 5,Occupied
2024-10-29 15:04:49.068026,Spot 14,Occupied
2024-10-29 15:04:49.068026,Spot 15,Occupied
2024-10-29 15:04:49.068026,Spot 18,Occupied
2024-10-29 15:04:49.084368,Spot 2,Occupied
2024-10-29 15:04:49.099995,Spot 5,Occupied
2024-10-29 15:04:49.099995,Spot 14,Occupied
2024-10-29 15:04:49.099995,Spot 15,Occupied
2024-10-29 15:04:49.099995,Spot 18,Occupied
2024-10-29 15:04:49.116492,Spot 2,Occupied
2024-10-29 15:04:49.116492,Spot 5,Occupied
2024-10-29 15:04:49.132116,Spot 14,Occupied
2024-10-29 15:04:49.132116,Spot 15,Occupied
2024-10-29 15:04:49.132116,Spot 18,Occupied
2024-10-29 15:04:49.148419,Spot 2,Occupied
2024-10-29 15:04:49.148419,Spot 5,Occupied
2024-10-29 15:04:49.148419,Spot 14,Occupied
2024-10-29 15:04:49.164046,Spot 15,Occupied
2024-10-29 15:04:49.164046,Spot 18,Occupied
2024-10-29 15:04:49.180754,Spot 2,Occupied
2024-10-29 15:04:49.180754,Spot 5,Occupied
2024-10-29 15:04:49.196383,Spot 14,Occupied
2024-10-29 15:04:49.196383,Spot 15,Occupied
2024-10-29 15:04:49.196383,Spot 18,Occupied
2024-10-29 15:04:49.212370,Spot 2,Occupied
2024-10-29 15:04:49.212370,Spot 5,Occupied
2024-10-29 15:04:49.227997,Spot 14,Occupied
2024-10-29 15:04:49.227997,Spot 15,Occupied
2024-10-29 15:04:49.227997,Spot 18,Occupied
2024-10-29 15:04:49.261081,Spot 2,Occupied
2024-10-29 15:04:49.261081,Spot 5,Occupied
2024-10-29 15:04:49.276710,Spot 14,Occupied
2024-10-29 15:04:49.276710,Spot 15,Occupied
2024-10-29 15:04:49.276710,Spot 18,Occupied
2024-10-29 15:04:49.292471,Spot 2,Occupied
2024-10-29 15:04:49.308099,Spot 5,Occupied
2024-10-29 15:04:49.308099,Spot 15,Occupied
2024-10-29 15:04:49.308099,Spot 18,Occupied
2024-10-29 15:04:49.325069,Spot 2,Occupied
2024-10-29 15:04:49.340727,Spot 5,Occupied
2024-10-29 15:04:49.340727,Spot 15,Occupied
2024-10-29 15:04:49.340727,Spot 18,Occupied
2024-10-29 15:04:49.356436,Spot 2,Occupied
2024-10-29 15:04:49.372066,Spot 5,Occupied
2024-10-29 15:04:49.372066,Spot 14,Occupied
2024-10-29 15:04:49.372066,Spot 15,Occupied
2024-10-29 15:04:49.372066,Spot 18,Occupied
2024-10-29 15:04:49.388917,Spot 2,Occupied
2024-10-29 15:04:49.404546,Spot 5,Occupied
2024-10-29 15:04:49.404546,Spot 14,Occupied
2024-10-29 15:04:49.404546,Spot 15,Occupied
2024-10-29 15:04:49.404546,Spot 18,Occupied
2024-10-29 15:04:49.420621,Spot 2,Occupied
2024-10-29 15:04:49.436250,Spot 5,Occupied
2024-10-29 15:04:49.436250,Spot 14,Occupied
2024-10-29 15:04:49.436250,Spot 15,Occupied
2024-10-29 15:04:49.436250,Spot 18,Occupied
2024-10-29 15:04:49.468465,Spot 2,Occupied
2024-10-29 15:04:49.468465,Spot 5,Occupied
2024-10-29 15:04:49.468465,Spot 15,Occupied
2024-10-29 15:04:49.468465,Spot 18,Occupied
2024-10-29 15:04:49.484322,Spot 2,Occupied
2024-10-29 15:04:49.484322,Spot 5,Occupied
2024-10-29 15:04:49.499949,Spot 14,Occupied
2024-10-29 15:04:49.499949,Spot 15,Occupied
2024-10-29 15:04:49.516397,Spot 2,Occupied
2024-10-29 15:04:49.516397,Spot 5,Occupied
2024-10-29 15:04:49.516397,Spot 15,Occupied
2024-10-29 15:04:49.564646,Spot 2,Occupied
2024-10-29 15:04:49.580272,Spot 5,Occupied
2024-10-29 15:04:49.580272,Spot 15,Occupied
2024-10-29 15:04:49.596732,Spot 2,Occupied
2024-10-29 15:04:49.612738,Spot 5,Occupied
2024-10-29 15:04:49.612738,Spot 15,Occupied
2024-10-29 15:04:49.628568,Spot 2,Occupied
2024-10-29 15:04:49.644199,Spot 5,Occupied
2024-10-29 15:04:49.644199,Spot 15,Occupied
2024-10-29 15:04:49.660565,Spot 2,Occupied
2024-10-29 15:04:49.676191,Spot 5,Occupied
2024-10-29 15:04:49.676191,Spot 15,Occupied
2024-10-29 15:04:49.676191,Spot 17,Occupied
2024-10-29 15:04:49.693094,Spot 2,Occupied
2024-10-29 15:04:49.708101,Spot 5,Occupied
2024-10-29 15:04:49.708101,Spot 15,Occupied
2024-10-29 15:04:49.708101,Spot 17,Occupied
2024-10-29 15:04:49.724789,Spot 2,Occupied
2024-10-29 15:04:49.740417,Spot 5,Occupied
2024-10-29 15:04:49.740417,Spot 15,Occupied
2024-10-29 15:04:49.740417,Spot 17,Occupied
2024-10-29 15:04:49.772560,Spot 2,Occupied
2024-10-29 15:04:49.772560,Spot 5,Occupied
2024-10-29 15:04:49.772560,Spot 15,Occupied
2024-10-29 15:04:49.772560,Spot 17,Occupied
2024-10-29 15:04:49.788738,Spot 2,Occupied
2024-10-29 15:04:49.804405,Spot 5,Occupied
2024-10-29 15:04:49.804405,Spot 15,Occupied
2024-10-29 15:04:49.804405,Spot 17,Occupied
2024-10-29 15:04:49.836194,Spot 2,Occupied
2024-10-29 15:04:49.836194,Spot 5,Occupied
2024-10-29 15:04:49.836194,Spot 15,Occupied
2024-10-29 15:04:49.836194,Spot 17,Occupied
2024-10-29 15:04:49.868770,Spot 2,Occupied
2024-10-29 15:04:49.868770,Spot 5,Occupied
2024-10-29 15:04:49.884409,Spot 17,Occupied
2024-10-29 15:04:49.913062,Spot 2,Occupied
2024-10-29 15:04:49.913062,Spot 5,Occupied
2024-10-29 15:04:49.916570,Spot 15,Occupied
2024-10-29 15:04:49.916570,Spot 17,Occupied
2024-10-29 15:04:49.932638,Spot 2,Occupied
2024-10-29 15:04:49.932638,Spot 5,Occupied
2024-10-29 15:04:49.932638,Spot 17,Occupied
2024-10-29 15:04:49.964362,Spot 2,Occupied
2024-10-29 15:04:49.964362,Spot 5,Occupied
2024-10-29 15:04:49.979991,Spot 17,Occupied
2024-10-29 15:04:49.996490,Spot 2,Occupied
2024-10-29 15:04:49.996490,Spot 5,Occupied
2024-10-29 15:04:50.012195,Spot 17,Occupied
2024-10-29 15:04:50.029440,Spot 2,Occupied
2024-10-29 15:04:50.029440,Spot 5,Occupied
2024-10-29 15:04:50.045070,Spot 15,Occupied
2024-10-29 15:04:50.045070,Spot 17,Occupied
2024-10-29 15:04:50.060611,Spot 2,Occupied
2024-10-29 15:04:50.076281,Spot 5,Occupied
2024-10-29 15:04:50.076281,Spot 15,Occupied
2024-10-29 15:04:50.076281,Spot 17,Occupied
2024-10-29 15:04:50.092709,Spot 2,Occupied
2024-10-29 15:04:50.092709,Spot 5,Occupied
2024-10-29 15:04:50.108337,Spot 15,Occupied
2024-10-29 15:04:50.108337,Spot 17,Occupied
2024-10-29 15:04:50.124828,Spot 2,Occupied
2024-10-29 15:04:50.140455,Spot 5,Occupied
2024-10-29 15:04:50.140455,Spot 15,Occupied
2024-10-29 15:04:50.140455,Spot 17,Occupied
2024-10-29 15:04:50.171923,Spot 2,Occupied
2024-10-29 15:04:50.187550,Spot 5,Occupied
2024-10-29 15:04:50.187550,Spot 15,Occupied
2024-10-29 15:04:50.187550,Spot 17,Occupied
2024-10-29 15:04:50.220355,Spot 2,Occupied
2024-10-29 15:04:50.220355,Spot 5,Occupied
2024-10-29 15:04:50.220355,Spot 15,Occupied
2024-10-29 15:04:50.220355,Spot 17,Occupied
2024-10-29 15:04:50.237364,Spot 2,Occupied
2024-10-29 15:04:50.252992,Spot 5,Occupied
2024-10-29 15:04:50.252992,Spot 15,Occupied
2024-10-29 15:04:50.252992,Spot 17,Occupied
2024-10-29 15:04:50.268209,Spot 2,Occupied
2024-10-29 15:04:50.268209,Spot 5,Occupied
2024-10-29 15:04:50.283837,Spot 17,Occupied
2024-10-29 15:04:50.313383,Spot 2,Occupied
2024-10-29 15:04:50.313383,Spot 5,Occupied
2024-10-29 15:04:50.313383,Spot 15,Occupied
2024-10-29 15:04:50.316397,Spot 17,Occupied
2024-10-29 15:04:50.332515,Spot 2,Occupied
2024-10-29 15:04:50.332515,Spot 5,Occupied
2024-10-29 15:04:50.348144,Spot 17,Occupied
2024-10-29 15:04:50.364434,Spot 2,Occupied
2024-10-29 15:04:50.364434,Spot 5,Occupied
2024-10-29 15:04:50.380063,Spot 17,Occupied
2024-10-29 15:04:50.396636,Spot 2,Occupied
2024-10-29 15:04:50.396636,Spot 5,Occupied
2024-10-29 15:04:50.412259,Spot 17,Occupied
2024-10-29 15:04:50.429200,Spot 2,Occupied
2024-10-29 15:04:50.429200,Spot 5,Occupied
2024-10-29 15:04:50.444829,Spot 17,Occupied
2024-10-29 15:04:50.477090,Spot 2,Occupied
2024-10-29 15:04:50.477090,Spot 5,Occupied
2024-10-29 15:04:50.492718,Spot 17,Occupied
2024-10-29 15:04:50.513488,Spot 2,Occupied
2024-10-29 15:04:50.524500,Spot 5,Occupied
2024-10-29 15:04:50.524500,Spot 17,Occupied
2024-10-29 15:04:50.540979,Spot 2,Occupied
2024-10-29 15:04:50.556603,Spot 5,Occupied
2024-10-29 15:04:50.556603,Spot 17,Occupied
2024-10-29 15:04:50.556603,Spot 18,Occupied
2024-10-29 15:04:50.572706,Spot 2,Occupied
2024-10-29 15:04:50.588342,Spot 5,Occupied
2024-10-29 15:04:50.588342,Spot 15,Occupied
2024-10-29 15:04:50.588342,Spot 17,Occupied
2024-10-29 15:04:50.620400,Spot 2,Occupied
2024-10-29 15:04:50.620400,Spot 5,Occupied
2024-10-29 15:04:50.620400,Spot 17,Occupied
2024-10-29 15:04:50.652640,Spot 2,Occupied
2024-10-29 15:04:50.652640,Spot 5,Occupied
2024-10-29 15:04:50.652640,Spot 17,Occupied
2024-10-29 15:04:50.652640,Spot 18,Occupied
2024-10-29 15:04:50.668581,Spot 2,Occupied
2024-10-29 15:04:50.684211,Spot 5,Occupied
2024-10-29 15:04:50.684211,Spot 17,Occupied
2024-10-29 15:04:50.714168,Spot 2,Occupied
2024-10-29 15:04:50.714168,Spot 5,Occupied
2024-10-29 15:04:50.716178,Spot 17,Occupied
2024-10-29 15:04:50.748095,Spot 2,Occupied
2024-10-29 15:04:50.748095,Spot 5,Occupied
2024-10-29 15:04:50.748095,Spot 17,Occupied
2024-10-29 15:04:50.764853,Spot 2,Occupied
2024-10-29 15:04:50.780556,Spot 5,Occupied
2024-10-29 15:04:50.780556,Spot 17,Occupied
2024-10-29 15:04:50.801563,Spot 2,Occupied
2024-10-29 15:04:50.801563,Spot 5,Occupied
2024-10-29 15:04:50.801563,Spot 17,Occupied
2024-10-29 15:04:50.828012,Spot 2,Occupied
2024-10-29 15:04:50.828012,Spot 5,Occupied
2024-10-29 15:04:50.828012,Spot 17,Occupied
2024-10-29 15:04:50.876287,Spot 2,Occupied
2024-10-29 15:04:50.876287,Spot 5,Occupied
2024-10-29 15:04:50.891999,Spot 17,Occupied
2024-10-29 15:04:50.914728,Spot 2,Occupied
2024-10-29 15:04:50.914728,Spot 5,Occupied
2024-10-29 15:04:50.924752,Spot 17,Occupied
2024-10-29 15:04:50.924752,Spot 18,Occupied
2024-10-29 15:04:50.955250,Spot 2,Occupied
2024-10-29 15:04:50.955250,Spot 5,Occupied
2024-10-29 15:04:50.955250,Spot 17,Occupied
